_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
252,Juni,Surabaya Barat,Sambikerep,Puskesmas Lontar,GIZI,2,2,4
253,Juni,Surabaya Barat,Sambikerep,Puskesmas Lontar,KIA,154,500,654
254,Juni,Surabaya Barat,Sambikerep,Puskesmas Lontar,LANSIA,18,437,455
255,Juni,Surabaya Barat,Sambikerep,Puskesmas Lontar,PSIKOLOGI,1,9,10
256,Juni,Surabaya Barat,Sambikerep,Puskesmas Lontar,UMUM,323,1554,1877
257,Juni,Surabaya Barat,Sambikerep,Puskesmas Made,BATRA,0,19,19
258,Juni,Surabaya Barat,Sambikerep,Puskesmas Made,GIGI,44,303,347
259,Juni,Surabaya Barat,Sambikerep,Puskesmas Made,GIZI,1,30,31
260,Juni,Surabaya Barat,Sambikerep,Puskesmas Made,KIA,79,445,524
261,Juni,Surabaya Barat,Sambikerep,Puskesmas Made,LANSIA,9,285,294
262,Juni,Surabaya Barat,Sambikerep,Puskesmas Made,PSIKOLOGI,2,15,17
263,Juni,Surabaya Barat,Sambikerep,Puskesmas Made,UMUM,140,1194,1334
264,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,BATRA,5,86,91
265,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,GIGI,87,554,641
266,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,GIZI,13,19,32
267,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,INSTALASI GAWAT DARURAT,29,62,91
268,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,KIA,247,1024,1271
269,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,LANSIA,31,1382,1413
270,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,PSIKOLOGI,6,29,35
271,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,PTRM,0,36,36
272,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,RAWAT INAP,2,22,24
273,Juni,Surabaya Barat,Tandes,Puskesmas Manukan Kulon,UMUM,497,3005,3502
274,Juni,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,BATRA,12,114,126
275,Juni,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,GIGI,205,697,902
276,Juni,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,GIZI,3,19,22
277,Juni,Surabaya Timur,Rungkut,Puskesmas Medokan Ayu,INSTALASI GAWAT DARURAT,0,3,3
