_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
157,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,RAWAT INAP,1,3,4
158,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,SANITASI,,,0
159,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,STD,,,0
160,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,TBC/PARU,1,48,49
161,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,UMUM,337,1269,1606
162,Maret,Surabaya Selatan,Dukuh Pakis,Puskesmas Dukuh Kupang,VCT,,,0
163,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,BATRA,1,14,15
164,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,GIGI,26,143,169
165,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,GIZI,3,10,13
166,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,INSTALASI GAWAT DARURAT,23,17,40
167,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,KIA,69,623,692
168,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,LABORATORIUM,,,0
169,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,LANSIA,5,352,357
170,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,MATA,,,0
171,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,PKPR,,,0
172,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,Poli PCR-SWAB,,,0
173,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,PSIKOLOGI,6,31,37
174,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,PTRM,,,0
175,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,RAWAT INAP,15,6,21
176,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,SANITASI,,,0
177,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,STD,,,0
178,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,TBC/PARU,,,0
179,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,UMUM,126,1021,1147
180,Maret,Surabaya Utara,Krembangan,Puskesmas Dupak,VCT,,,0
