_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
246,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PTRM,,,0
247,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,RAWAT INAP,,,0
248,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,SANITASI,,,0
249,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,STD,,,0
250,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,TBC/PARU,,,0
251,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,UMUM,464,1534,1998
252,Januari,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,VCT,,,0
253,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,BATRA,1,40,41
254,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIGI,128,503,631
255,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIZI,5,37,42
256,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,INSTALASI GAWAT DARURAT,40,27,67
257,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,KIA,196,976,1172
258,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LABORATORIUM,,,0
259,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LANSIA,35,942,977
260,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,MATA,,,0
261,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PKPR,,,0
262,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,Poli PCR-SWAB,,,0
263,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PSIKOLOGI,1,11,12
264,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PTRM,0,7,7
265,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,RAWAT INAP,29,26,55
266,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,SANITASI,,,0
267,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,STD,,,0
268,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,TBC/PARU,,,0
269,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,UMUM,613,2751,3364
270,Januari,Surabaya Selatan,Wonokromo,Puskesmas Jagir,VCT,,,0
271,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,BATRA,0,28,28
272,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIGI,47,234,281
273,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,GIZI,18,35,53
274,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,INSTALASI GAWAT DARURAT,,,0
275,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,KIA,89,370,459
276,Januari,Surabaya Selatan,Wonocolo,Puskesmas Jemursari,LABORATORIUM,37,190,227
