_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
241,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,LANSIA,12,291,303
242,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,MATA,,,0
243,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PKPR,,,0
244,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,Poli PCR-SWAB,,,0
245,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PSIKOLOGI,2,7,9
246,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,PTRM,,,0
247,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,RAWAT INAP,,,0
248,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,SANITASI,,,0
249,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,STD,,,0
250,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,TBC/PARU,,,0
251,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,UMUM,183,808,991
252,April,Surabaya Timur,Gunung Anyar,Puskesmas Gunung Anyar,VCT,,,0
253,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,BATRA,5,61,66
254,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIGI,89,301,390
255,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,GIZI,3,19,22
256,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,INSTALASI GAWAT DARURAT,55,26,81
257,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,KIA,166,744,910
258,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LABORATORIUM,,,0
259,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,LANSIA,14,545,559
260,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,MATA,,,0
261,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PKPR,,,0
262,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,Poli PCR-SWAB,,,0
263,April,Surabaya Selatan,Wonokromo,Puskesmas Jagir,PSIKOLOGI,4,19,23
