_id,Periode,Wilayah,Kecamatan,Nama Puskesmas,Poli,Baru,Lama,Total Kunjungan
224,Mei,Surabaya Pusat,Genteng,Puskesmas Ketabang,PSIKOLOGI,0,4,4
225,Mei,Surabaya Pusat,Genteng,Puskesmas Ketabang,UMUM,0,1,1
226,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,ANAK,149,1182,1331
227,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,BATRA,32,186,218
228,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,GIGI,42,318,360
229,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,GIZI,1,6,7
230,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,KIA,54,344,398
231,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,LANSIA,11,489,500
232,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,PKPR,25,205,230
233,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,PSIKOLOGI,0,13,13
234,Mei,Surabaya Timur,Sukolilo,Puskesmas Klampis Ngasem,UMUM,194,1203,1397
235,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,ANAK,38,599,637
236,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,BATRA,1,18,19
237,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,GIGI,31,288,319
238,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,GIZI,24,68,92
239,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,INSTALASI GAWAT DARURAT,48,210,258
240,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,KIA,36,498,534
241,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,LANSIA,20,607,627
242,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,PSIKOLOGI,8,33,41
243,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,RAWAT INAP,5,26,31
244,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,TUMBUH KEMBANG,2,3,5
245,Mei,Surabaya Utara,Krembangan,Puskesmas Krembangan Selatan,UMUM,331,1890,2221
246,Mei,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,GIGI,0,8,8
247,Mei,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,GIZI,38,331,369
248,Mei,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,KIA,0,1,1
249,Mei,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,LANSIA,73,402,475
250,Mei,Surabaya Barat,Lakarsantri,Puskesmas Lidah Kulon,PSIKOLOGI,15,390,405
